GroupID,PiecesA,PiecesB,Packings,Islands,MaxEstimatedDiameter,StartStateA,StartStateB,EndStateA,EndStateB,TimeTaken(ms)
11292/11930,3L/2I/2I/1/0/0,3L/0/0/1/3L270/2I,6065280,17277,59,0 1 0 0 | 2 1 1 0 | 2 0 4 3 | 0 0 0 3,5 5 0 0 | 5 6 1 0 | 4 6 1 1 | 0 0 0 0,0 1 0 0 | 3 1 1 0 | 3 0 4 2 | 0 0 0 2,5 5 0 0 | 5 6 1 0 | 4 6 1 1 | 0 0 0 0,19570.279292
11291/11929,3L/2I/2I/1/0/0,2I/0/0/1/3L270/3L,6065280,18950,57,0 1 0 3 | 2 1 1 3 | 2 0 0 4 | 0 0 0 0,5 5 0 0 | 5 1 0 0 | 6 1 0 0 | 6 6 0 4,1 0 0 0 | 1 1 0 3 | 2 4 0 3 | 2 0 0 0,0 6 0 0 | 1 6 6 0 | 1 0 5 5 | 0 4 5 0,19243.916708
11306/11930,3L/2I/2I/1/0/0,1/2I/0/0/3L/3L,5847552,18427,52,3 0 0 0 | 3 0 1 0 | 4 2 1 1 | 0 2 0 0,6 0 5 0 | 6 6 5 5 | 0 2 1 0 | 0 2 0 0,0 3 0 0 | 0 3 1 0 | 0 2 1 1 | 0 2 4 0,5 0 6 0 | 5 5 6 6 | 0 2 1 0 | 0 2 0 0,20595.743916
11294/11930,3L/2I/2I/1/0/0,0/1/0/2I/3L180/3L,7340544,19348,87,0 4 2 0 | 3 0 2 0 | 3 1 0 0 | 0 1 1 0,0 6 0 2 | 0 6 6 0 | 4 5 5 0 | 4 0 5 0,0 0 1 4 | 3 2 1 1 | 3 2 0 0 | 0 0 0 0,0 0 5 5 | 6 0 2 5 | 6 6 4 0 | 0 0 4 0,22963.464459
11293/11929,3L/2I/2I/1/0/0,3L270/1/0/0/3L/2I,6065280,14675,53,0 0 1 4 | 0 0 1 1 | 0 2 3 0 | 0 2 3 0,5 2 0 0 | 5 5 0 0 | 6 1 1 0 | 6 1 0 0,0 0 1 0 | 0 0 1 1 | 4 2 3 0 | 0 2 3 0,5 2 0 0 | 5 5 0 0 | 6 1 1 0 | 6 1 0 0,22225.969875
11292/11929,3L/2I/2I/1/0/0,3L/0/0/3L270/2I/1,6065280,13777,53,0 4 3 0 | 0 0 3 2 | 0 1 0 2 | 0 1 1 0,0 5 0 0 | 6 5 1 0 | 4 4 1 1 | 4 0 0 0,0 4 2 0 | 0 0 2 3 | 0 1 0 3 | 0 1 1 0,0 5 0 0 | 6 5 1 0 | 4 4 1 1 | 4 0 0 0,20632.36425
11302/11930,3L/2I/2I/1/0/0,2I/0/0/1/3L90/3L,5847552,19336,55,0 0 0 3 | 0 1 0 3 | 0 1 1 2 | 0 0 4 2,6 0 0 0 | 6 6 4 5 | 1 0 5 5 | 1 0 0 0,0 0 0 2 | 0 1 0 2 | 0 1 1 3 | 0 0 4 3,6 0 0 0 | 6 6 4 5 | 1 0 5 5 | 1 0 0 0,17794.046584
11295/11930,3L/2I/2I/1/0/0,0/3L/0/1/3L180/2I,7340544,20279,72,0 2 0 0 | 0 2 1 0 | 0 3 1 1 | 4 3 0 0,0 0 6 0 | 2 0 6 0 | 2 2 5 5 | 0 0 4 5,0 1 0 0 | 3 1 1 2 | 3 4 0 2 | 0 0 0 0,6 5 5 0 | 6 0 5 0 | 0 0 2 4 | 0 0 2 2,24429.134666
11294/11930,3L/2I/2I/1/0/0,0/2I/0/3L/3L180/1,7340544,16611,59,1 0 0 0 | 1 1 4 0 | 2 0 3 0 | 2 0 3 0,0 4 0 0 | 6 4 4 0 | 5 5 2 0 | 0 5 2 0,2 0 0 0 | 2 0 3 0 | 1 0 3 0 | 1 1 4 0,6 0 2 0 | 0 0 2 0 | 0 4 5 5 | 0 4 4 5,26418.619375
11295/11930,3L/2I/2I/1/0/0,0/3L/0/2I/3L180/1,7340544,17017,53,0 3 0 2 | 0 3 1 2 | 0 4 1 1 | 0 0 0 0,0 6 4 0 | 5 5 4 0 | 0 5 2 0 | 0 0 2 2,0 3 2 0 | 0 3 2 0 | 1 4 0 0 | 1 1 0 0,0 0 4 0 | 0 0 4 6 | 0 2 5 5 | 0 2 2 5,25899.318542
11294/11929,3L/2I/2I/1/0/0,0/2I/0/3L180/3L/1,7340544,16428,67,0 0 0 0 | 2 1 0 4 | 2 1 1 3 | 0 0 0 3,5 6 4 4 | 5 5 0 4 | 2 0 0 0 | 2 0 0 0,0 1 0 0 | 2 1 1 0 | 2 0 0 3 | 0 0 4 3,0 0 5 0 | 0 0 5 5 | 2 4 4 6 | 2 0 4 0,25983.028541
11294/11930,3L/2I/2I/1/0/0,0/2I/0/1/3L180/3L,7340544,19997,73,1 0 0 0 | 1 1 2 0 | 0 3 2 0 | 4 3 0 0,6 5 5 2 | 6 6 5 2 | 4 0 0 0 | 0 0 0 0,3 0 0 0 | 3 2 1 4 | 0 2 1 1 | 0 0 0 0,0 0 2 4 | 0 0 2 0 | 6 5 5 0 | 6 6 5 0,23929.188542
11296/11930,3L/2I/2I/1/0/0,0/3L180/1/0/3L/2I,7340544,15699,52,4 3 0 0 | 1 3 0 0 | 1 1 2 0 | 0 0 2 0,3 5 0 0 | 6 5 5 0 | 6 0 2 2 | 0 0 0 2,0 0 3 0 | 0 4 3 0 | 0 2 1 0 | 0 2 1 1,5 3 0 0 | 5 5 0 6 | 0 2 2 6 | 0 0 2 0,26160.878042
11295/11930,3L/2I/2I/1/0/0,0/3L180/0/1/3L/2I,7340544,19931,85,0 2 1 0 | 0 2 1 1 | 0 0 3 0 | 0 4 3 0,4 2 2 0 | 0 6 2 0 | 0 6 5 0 | 0 0 5 5,0 0 0 3 | 0 0 1 3 | 0 2 1 1 | 0 2 0 4,0 6 4 0 | 0 6 0 0 | 5 2 2 0 | 5 5 2 0,24429.093708
11294/11929,3L/2I/2I/1/0/0,0/2I/1/0/3L180/3L,7340544,16404,55,0 3 0 0 | 2 3 1 4 | 2 0 1 1 | 0 0 0 0,0 6 5 5 | 3 6 6 5 | 0 2 0 0 | 0 2 0 0,0 0 2 0 | 0 3 2 4 | 1 3 0 0 | 1 1 0 0,6 5 5 0 | 6 6 5 2 | 3 0 0 2 | 0 0 0 0,25937.369166
11295/11929,3L/2I/2I/1/0/0,0/3L180/0/2I/3L/1,7340544,16781,53,1 0 0 0 | 1 1 4 0 | 2 0 3 0 | 2 0 3 0,2 2 0 0 | 0 2 5 0 | 0 4 5 5 | 0 4 6 0,0 4 1 0 | 0 0 1 1 | 0 2 3 0 | 0 2 3 0,6 2 2 0 | 4 5 2 0 | 4 5 5 0 | 0 0 0 0,25994.853458
11295/11930,3L/2I/2I/1/0/0,0/3L/2I/0/3L180/1,7340544,12732,61,0 1 0 0 | 4 1 1 0 | 0 2 3 0 | 0 2 3 0,0 5 5 0 | 0 0 5 6 | 0 3 2 0 | 0 3 2 2,0 1 0 0 | 4 1 1 0 | 0 2 3 0 | 0 2 3 0,0 5 5 0 | 0 0 5 0 | 6 3 2 0 | 0 3 2 2,27771.791042
11296/11930,3L/2I/2I/1/0/0,1/0/0/3L180/3L/2I,7340544,17749,51,0 0 3 0 | 0 1 3 2 | 0 1 1 2 | 0 0 4 0,0 0 0 0 | 5 0 4 4 | 5 5 6 4 | 1 0 6 0,0 0 2 0 | 0 1 2 3 | 0 1 1 3 | 0 0 4 0,0 0 0 0 | 5 0 4 4 | 5 5 6 4 | 1 0 6 0,23752.6195
11295/11929,3L/2I/2I/1/0/0,0/3L180/0/3L/2I/1,7340544,17292,57,0 2 1 0 | 0 2 1 1 | 0 0 3 0 | 0 4 3 0,6 4 0 0 | 5 4 4 0 | 5 2 2 0 | 0 0 2 0,2 0 0 0 | 2 1 0 0 | 3 1 1 0 | 3 0 4 0,5 0 4 0 | 5 6 4 4 | 2 2 0 0 | 0 2 0 0,27390.930917
11306/11930,3L/2I/2I/1/0/0,1/3L/0/0/3L/2I,5847552,15813,52,2 0 1 0 | 2 0 1 1 | 0 4 3 0 | 0 0 3 0,2 0 0 0 | 2 2 1 0 | 0 6 5 0 | 0 6 5 5,0 3 2 0 | 4 3 2 0 | 0 1 0 0 | 0 1 1 0,0 0 2 0 | 0 5 2 2 | 6 5 5 0 | 6 1 0 0,21329.069084
11296/11929,3L/2I/2I/1/0/0,1/3L/0/0/3L180/2I,7340544,15004,51,0 0 2 0 | 0 0 2 4 | 0 1 0 3 | 0 1 1 3,6 2 0 0 | 6 2 2 0 | 5 5 0 0 | 1 5 0 0,0 0 3 0 | 0 2 3 0 | 0 2 1 4 | 0 0 1 1,0 6 0 0 | 2 6 5 5 | 2 2 0 5 | 0 1 0 0,27411.757875
11307/11930,3L/2I/2I/1/0/0,3L/1/0/0/3L/2I,5847552,14865,61,0 1 0 0 | 0 1 1 2 | 0 3 0 2 | 0 3 0 4,6 0 0 0 | 6 1 0 0 | 5 1 1 2 | 5 5 0 0,0 1 0 0 | 3 1 1 0 | 3 4 2 0 | 0 0 2 0,0 0 5 0 | 0 1 5 5 | 6 1 1 0 | 6 0 2 0,21090.660708
11299/11930,3L/2I/2I/1/0/0,3L180/1/0/0/3L/2I,7340544,14990,53,0 0 1 4 | 0 0 1 1 | 0 2 3 0 | 0 2 3 0,5 2 0 0 | 5 5 0 0 | 6 1 1 0 | 6 0 1 0,0 0 1 0 | 0 0 1 1 | 4 2 3 0 | 0 2 3 0,5 2 0 0 | 5 5 0 0 | 6 1 1 0 | 6 0 1 0,27232.510667
11298/11930,3L/2I/2I/1/0/0,3L180/0/0/1/3L/2I,7340544,18716,53,0 0 1 0 | 0 0 1 1 | 2 4 3 0 | 2 0 3 0,5 4 0 0 | 5 5 0 0 | 6 1 1 0 | 6 0 1 0,0 0 1 0 | 0 0 1 1 | 3 4 2 0 | 3 0 2 0,5 4 0 0 | 5 5 0 0 | 6 1 1 0 | 6 0 1 0,23978.860167
11297/11929,3L/2I/2I/1/0/0,3L/0/0/1/3L180/2I,7340544,17821,67,0 4 3 0 | 0 1 3 2 | 0 1 1 2 | 0 0 0 0,6 0 0 0 | 6 0 0 4 | 1 5 5 0 | 1 1 5 0,0 4 2 0 | 0 1 2 3 | 0 1 1 3 | 0 0 0 0,6 0 0 0 | 6 0 0 4 | 1 5 5 0 | 1 1 5 0,24935.189083
11299/11930,3L/2I/2I/1/0/0,3L180/2I/0/0/3L/1,7340544,12204,53,0 0 3 0 | 0 1 3 4 | 0 1 1 2 | 0 0 0 2,0 6 5 0 | 1 1 5 5 | 0 1 0 2 | 0 0 0 2,0 1 4 3 | 0 1 1 3 | 0 0 0 2 | 0 0 0 2,1 1 0 0 | 0 1 0 0 | 6 5 0 2 | 0 5 5 2,29369.362333
11298/11929,3L/2I/2I/1/0/0,3L180/0/0/2I/3L/1,7340544,15546,51,0 0 0 3 | 0 1 0 3 | 0 1 1 2 | 0 0 4 2,0 6 5 0 | 1 1 5 5 | 0 1 4 0 | 0 0 4 0,0 0 0 3 | 0 1 4 3 | 0 1 1 2 | 0 0 0 2,0 6 4 0 | 1 1 4 0 | 0 1 5 0 | 0 0 5 5,26370.071125
11300/11930,3L/2I/2I/1/0/0,0/2I/0/3L90/3L/1,5847552,16614,63,0 1 4 3 | 0 1 1 3 | 2 0 0 0 | 2 0 0 0,0 4 0 0 | 4 4 5 0 | 0 2 5 5 | 0 2 6 0,0 1 0 3 | 0 1 1 3 | 0 2 4 0 | 0 2 0 0,0 5 0 0 | 6 5 5 0 | 0 4 2 0 | 4 4 2 0,19030.420417
11299/11930,3L/2I/2I/1/0/0,0/1/0/3L90/3L/2I,5847552,19825,66,0 0 1 0 | 0 4 1 1 | 0 2 3 0 | 0 2 3 0,6 0 4 0 | 6 4 4 0 | 2 5 0 0 | 0 5 5 0,0 1 0 0 | 4 1 1 0 | 0 0 3 2 | 0 0 3 2,0 4 5 0 | 4 4 5 5 | 0 6 2 0 | 0 6 0 0,18026.810917
11299/11929,3L/2I/2I/1/0/0,0/2I/0/1/3L90/3L,5847552,20886,63,0 2 0 3 | 0 2 1 3 | 0 0 1 1 | 0 0 4 0,0 5 0 0 | 5 5 2 0 | 6 0 2 0 | 6 6 4 0,0 3 2 0 | 1 3 2 0 | 1 1 0 0 | 0 4 0 0,0 0 0 0 | 0 5 0 2 | 5 5 6 2 | 0 4 6 6,17673.554708
11300/11930,3L/2I/2I/1/0/0,0/2I/1/0/3L90/3L,5847552,17277,58,0 0 0 0 | 0 0 0 2 | 1 0 3 2 | 1 1 3 4,6 0 0 0 | 6 6 2 0 | 0 5 2 0 | 5 5 3 0,0 3 0 0 | 4 3 0 0 | 1 0 0 2 | 1 1 0 2,0 0 6 0 | 0 3 6 6 | 0 5 2 0 | 5 5 2 0,19585.644292
11301/11930,3L/2I/2I/1/0/0,0/3L90/0/2I/3L/1,5847552,17031,55,0 0 2 0 | 1 0 2 0 | 1 1 3 4 | 0 0 3 0,0 2 5 0 | 2 2 5 5 | 0 6 4 0 | 0 0 4 0,0 1 0 2 | 3 1 1 2 | 3 4 0 0 | 0 0 0 0,0 0 2 0 | 0 2 2 0 | 4 6 5 0 | 4 0 5 5,19135.253833
11300/11930,3L/2I/2I/1/0/0,0/3L/1/0/3L90/2I,5847552,16077,51,0 1 0 3 | 4 1 1 3 | 0 2 0 0 | 0 2 0 0,0 0 0 3 | 2 0 0 6 | 2 2 5 6 | 0 5 5 0,0 0 0 3 | 0 0 1 3 | 0 2 1 1 | 0 2 4 0,0 0 6 3 | 2 0 6 5 | 2 2 5 5 | 0 0 0 0,19967.822125
11315/11930,3L/2I/2I/1/0/0,1/0/0/2I/3L180/3I90,5785344,19568,53,4 2 0 0 | 0 2 1 0 | 0 3 1 1 | 0 3 0 0,5 5 4 0 | 0 5 4 0 | 0 6 6 6 | 0 1 0 0,4 3 0 0 | 0 3 1 0 | 0 2 1 1 | 0 2 0 0,5 5 4 0 | 0 5 4 0 | 0 6 6 6 | 0 1 0 0,17606.513667
11299/11930,3L/2I/2I/1/0/0,0/1/0/3L/3L90/2I,5847552,19889,59,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 0,0 4 0 6 | 0 4 4 6 | 0 0 5 2 | 0 5 5 0,2 0 0 0 | 2 0 0 0 | 3 1 4 0 | 3 1 1 0,0 2 6 0 | 0 4 6 0 | 0 4 4 5 | 0 0 5 5,17317.371334
11300/11929,3L/2I/2I/1/0/0,0/3L/2I/0/3L90/1,5847552,12682,80,0 2 1 0 | 4 2 1 1 | 0 0 0 3 | 0 0 0 3,0 0 2 0 | 0 5 2 2 | 5 5 3 0 | 0 6 3 0,0 1 0 0 | 4 1 1 0 | 0 2 3 0 | 0 2 3 0,0 0 5 0 | 0 5 5 6 | 0 3 2 0 | 0 3 2 2,21076.298042
11299/11929,3L/2I/2I/1/0/0,0/2I/0/3L/3L90/1,5847552,16644,56,0 3 2 0 | 0 3 2 0 | 1 4 0 0 | 1 1 0 0,0 0 5 0 | 0 5 5 2 | 0 4 0 2 | 0 4 4 6,1 0 2 0 | 1 1 2 0 | 0 4 0 3 | 0 0 0 3,0 0 5 0 | 0 5 5 2 | 0 4 0 2 | 0 4 4 6,18611.480083
11300/11929,3L/2I/2I/1/0/0,0/3L90/0/1/3L/2I,5847552,20610,62,0 0 0 0 | 4 3 2 0 | 1 3 2 0 | 1 1 0 0,0 0 5 0 | 6 4 5 5 | 6 0 0 2 | 0 0 2 2,0 3 0 0 | 1 3 2 0 | 1 1 2 0 | 4 0 0 0,0 5 0 0 | 6 5 5 0 | 6 0 0 2 | 0 4 2 2,17252.862583
11301/11929,3L/2I/2I/1/0/0,1/0/0/3L90/3L/2I,5847552,18561,59,0 0 4 0 | 0 0 2 3 | 0 1 2 3 | 0 1 1 0,0 0 6 0 | 1 0 6 4 | 0 5 4 4 | 0 5 5 0,0 0 4 0 | 0 0 3 2 | 0 1 3 2 | 0 1 1 0,0 0 6 0 | 1 0 6 4 | 0 5 4 4 | 0 5 5 0,17662.168333
11318/11930,3L/2I/2I/1/0/0,0/1/0/2I/3L90/3I90,5785344,21333,58,1 0 2 0 | 1 1 2 0 | 0 3 4 0 | 0 3 0 0,0 0 0 2 | 0 6 6 6 | 0 4 0 5 | 0 4 5 5,2 1 0 0 | 2 1 1 3 | 0 4 0 3 | 0 0 0 0,0 2 0 0 | 6 6 6 0 | 4 0 5 0 | 4 5 5 0,17338.135
11305/11930,3L/2I/2I/1/0/0,0/2I/0/3L/3L/1,5847552,16820,58,1 0 4 0 | 1 1 0 0 | 3 2 0 0 | 3 2 0 0,0 0 2 0 | 0 4 2 0 | 5 4 4 6 | 5 5 0 0,0 0 1 0 | 0 4 1 1 | 0 2 3 0 | 0 2 3 0,0 0 2 0 | 0 5 2 6 | 4 5 5 0 | 4 4 0 0,18558.743541
11304/11930,3L/2I/2I/1/0/0,0/1/0/2I/3L/3L,5847552,21748,68,0 0 1 0 | 3 2 1 1 | 3 2 4 0 | 0 0 0 0,0 0 2 0 | 0 4 6 0 | 5 4 6 6 | 5 5 0 0,0 1 0 0 | 2 1 1 3 | 2 0 4 3 | 0 0 0 0,0 2 0 0 | 0 4 6 0 | 5 4 6 6 | 5 5 0 0,16998.2135
11303/11929,3L/2I/2I/1/0/0,3L90/0/0/1/3L/2I,5847552,18326,55,0 1 0 0 | 2 1 1 0 | 2 0 4 3 | 0 0 0 3,0 5 0 0 | 0 5 5 1 | 4 6 1 1 | 0 6 0 0,0 1 0 0 | 3 1 1 0 | 3 0 4 2 | 0 0 0 2,0 5 0 0 | 0 5 5 1 | 4 6 1 1 | 0 6 0 0,17553.437125
11305/11930,3L/2I/2I/1/0/0,0/2I/1/0/3L/3L,5847552,18393,72,0 3 0 0 | 0 3 1 0 | 0 2 1 1 | 0 2 4 0,5 3 0 0 | 5 5 2 0 | 0 6 2 0 | 0 6 6 0,0 3 0 0 | 0 3 1 0 | 0 2 1 1 | 0 2 4 0,6 3 0 0 | 6 6 2 0 | 0 5 2 0 | 0 5 5 0,19979.557917
11304/11929,3L/2I/2I/1/0/0,0/1/0/3L/3L/2I,5847552,19907,67,0 4 0 2 | 1 0 0 2 | 1 1 0 3 | 0 0 0 3,4 0 0 0 | 4 4 0 0 | 0 6 5 2 | 0 6 5 5,0 3 0 0 | 1 3 2 4 | 1 1 2 0 | 0 0 0 0,5 0 0 0 | 5 5 4 0 | 6 0 4 4 | 6 0 2 0,17044.233708
11306/11930,3L/2I/2I/1/0/0,1/0/0/2I/3L/3L,5847552,21200,55,2 0 0 0 | 2 4 0 0 | 3 1 0 0 | 3 1 1 0,0 4 0 0 | 0 4 5 1 | 0 6 5 5 | 0 6 6 0,3 0 0 0 | 3 4 0 0 | 2 1 0 0 | 2 1 1 0,0 4 0 0 | 0 4 6 1 | 0 5 6 6 | 0 5 5 0,17496.332083
11305/11930,3L/2I/2I/1/0/0,0/3L/1/0/3L/2I,5847552,16258,57,0 4 3 0 | 0 2 3 0 | 0 2 1 0 | 0 0 1 1,6 0 0 0 | 6 3 5 0 | 2 0 5 5 | 2 2 0 0,0 0 1 0 | 0 2 1 1 | 4 2 0 3 | 0 0 0 3,6 0 0 0 | 6 5 0 0 | 2 5 5 0 | 2 2 3 0,20193.099291
11304/11929,3L/2I/2I/1/0/0,0/2I/0/1/3L/3L,5847552,22209,88,0 0 0 3 | 0 2 1 3 | 0 2 1 1 | 0 4 0 0,6 0 2 0 | 6 6 2 0 | 0 4 5 0 | 0 0 5 5,0 0 0 3 | 0 2 1 3 | 0 2 1 1 | 0 4 0 0,5 0 2 0 | 5 5 2 0 | 0 4 6 0 | 0 0 6 6,18397.232417
11306/11930,3L/2I/2I/1/0/0,1/0/0/3L/3L/2I,5847552,19092,59,0 0 1 0 | 4 0 1 1 | 0 2 3 0 | 0 2 3 0,4 0 0 0 | 4 4 1 0 | 0 6 5 0 | 0 6 5 5,0 2 0 0 | 4 2 1 0 | 0 3 1 1 | 0 3 0 0,4 0 5 0 | 4 4 5 5 | 0 6 1 0 | 0 6 0 0,18398.374708
11307/11930,3L/2I/2I/1/0/0,3L/0/0/1/3L/2I,5847552,18443,66,0 2 1 0 | 0 2 1 1 | 4 0 3 0 | 0 0 3 0,5 0 0 0 | 5 5 1 0 | 4 6 1 1 | 0 6 0 0,0 1 0 0 | 0 1 1 2 | 3 0 0 2 | 3 0 0 4,0 0 0 0 | 0 1 0 6 | 5 1 1 6 | 5 5 0 4,19164.771416
11306/11930,3L/2I/2I/1/0/0,2I/0/0/3L/3L/1,5847552,15454,51,0 0 0 0 | 3 1 0 2 | 3 1 1 2 | 0 0 0 4,5 0 0 0 | 5 5 1 0 | 6 4 1 0 | 0 4 4 0,0 0 0 0 | 2 1 0 3 | 2 1 1 3 | 0 0 0 4,5 0 0 0 | 5 5 1 0 | 6 4 1 0 | 0 4 4 0,20003.288083
11305/11930,3L/2I/2I/1/0/0,0/3L/0/3L/2I/1,5847552,16737,67,0 2 1 0 | 0 2 1 1 | 0 0 3 0 | 0 4 3 0,5 4 0 0 | 5 4 4 0 | 6 2 0 0 | 0 2 2 0,2 0 0 0 | 2 1 0 0 | 3 1 1 0 | 3 0 4 0,0 6 4 0 | 0 5 4 4 | 2 5 0 0 | 2 2 0 0,19825.056
11307/11930,3L/2I/2I/1/0/0,3L/0/0/2I/3L/1,5847552,15104,51,0 0 1 0 | 2 0 1 1 | 2 0 4 3 | 0 0 0 3,5 0 4 6 | 5 5 4 0 | 0 1 0 0 | 0 1 1 0,0 0 1 0 | 3 0 1 1 | 3 0 4 2 | 0 0 0 2,5 0 4 6 | 5 5 4 0 | 0 1 0 0 | 0 1 1 0,19514.620625
11306/11930,3L/2I/2I/1/0/0,2I/0/0/1/3L/3L,5847552,20836,57,0 1 0 3 | 0 1 1 3 | 0 0 0 2 | 0 0 4 2,0 6 4 0 | 1 6 6 0 | 1 0 5 0 | 0 0 5 5,0 1 0 2 | 0 1 1 2 | 0 0 0 3 | 0 0 4 3,0 6 4 0 | 1 6 6 0 | 1 0 5 0 | 0 0 5 5,18045.614208
11307/11930,3L/2I/2I/1/0/0,3L/2I/0/0/3L/1,5847552,11871,51,0 0 1 4 | 0 0 1 1 | 0 0 2 3 | 0 0 2 3,5 0 2 0 | 5 5 2 6 | 0 1 0 0 | 0 1 1 0,0 0 1 0 | 0 0 1 1 | 4 0 2 3 | 0 0 2 3,5 0 2 0 | 5 5 2 6 | 0 1 0 0 | 0 1 1 0,21563.316583
11313/11930,3L/2I/2I/1/0/0,0/1/0/3I90/3L180/2I,5785344,16630,60,0 0 2 0 | 3 1 2 0 | 3 1 1 0 | 0 0 4 0,0 0 0 0 | 5 5 2 6 | 0 5 0 6 | 0 4 4 4,2 0 0 0 | 2 0 0 3 | 0 1 4 3 | 0 1 1 0,5 5 6 0 | 2 5 6 0 | 0 4 4 4 | 0 0 0 0,16885.6135
11316/11930,3L/2I/2I/1/0/0,2I/0/0/1/3L180/3I90,5785344,18594,52,2 0 0 0 | 2 1 0 0 | 3 1 1 0 | 3 0 0 4,0 0 5 5 | 0 4 0 5 | 6 6 6 1 | 0 0 0 1,3 0 0 0 | 3 1 0 0 | 2 1 1 0 | 2 0 0 4,0 0 5 5 | 0 4 0 5 | 6 6 6 1 | 0 0 0 1,17862.000084
11330/11930,3L/2I/2I/1/0/0,1/0/0/3I90/3I90/2I,6345216,11690,57,0 1 0 2 | 0 1 1 2 | 0 0 0 3 | 0 0 4 3,6 0 0 1 | 6 5 5 5 | 4 4 4 0 | 0 0 0 0,0 1 0 3 | 0 1 1 3 | 0 0 0 2 | 0 0 4 2,6 0 0 1 | 6 5 5 5 | 4 4 4 0 | 0 0 0 0,19301.387625
11316/11929,3L/2I/2I/1/0/0,3I90/0/0/1/3L180/2I,5785344,14191,51,0 0 4 0 | 2 0 0 3 | 2 1 0 3 | 0 1 1 0,0 0 0 0 | 1 1 1 0 | 5 5 6 4 | 0 5 6 0,0 0 4 0 | 3 0 0 2 | 3 1 0 2 | 0 1 1 0,0 0 0 0 | 1 1 1 0 | 5 5 6 4 | 0 5 6 0,18395.418792
11329/11930,3L/2I/2I/1/0/0,0/3I90/0/1/3I90/2I,6345216,12897,60,0 1 0 0 | 0 1 1 2 | 0 0 3 2 | 0 4 3 0,0 5 5 5 | 6 2 2 2 | 6 0 0 4 | 0 0 0 0,0 1 0 0 | 0 1 1 3 | 0 0 2 3 | 0 4 2 0,6 0 0 0 | 6 5 5 5 | 2 2 2 4 | 0 0 0 0,19355.425583
11320/11930,3L/2I/2I/1/0/0,1/0/0/2I/3L90/3I90,5785344,19613,53,0 3 0 0 | 4 3 1 0 | 0 2 1 1 | 0 2 0 0,0 5 4 0 | 5 5 4 0 | 0 1 0 0 | 0 6 6 6,0 2 0 0 | 4 2 1 0 | 0 3 1 1 | 0 3 0 0,0 5 4 0 | 5 5 4 0 | 0 1 0 0 | 0 6 6 6,17428.863125
11337/11930,3L/2I/2I/1/0/0,0/1/0/3I/3L180/2I,6251904,18732,69,1 0 0 0 | 1 1 4 0 | 0 3 2 0 | 0 3 2 0,0 5 5 6 | 0 4 5 6 | 0 4 0 2 | 0 4 0 0,0 4 2 0 | 0 3 2 0 | 1 3 0 0 | 1 1 0 0,4 0 0 2 | 4 0 5 5 | 4 0 6 5 | 0 0 6 0,19037.175
11333/11930,3L/2I/2I/1/0/0,0/3L270/0/1/3I/2I,6251904,20480,59,3 2 0 0 | 3 2 1 4 | 0 0 1 1 | 0 0 0 0,0 2 2 0 | 5 2 4 0 | 5 6 0 0 | 5 6 0 0,0 1 0 0 | 0 1 1 3 | 0 2 0 3 | 0 2 0 4,0 0 0 6 | 5 0 0 6 | 5 2 2 0 | 5 2 4 0,18849.735958
11336/11930,3L/2I/2I/1/0/0,3L270/0/0/1/3I/2I,6251904,18074,53,4 0 2 0 | 0 1 2 3 | 0 1 1 3 | 0 0 0 0,1 1 0 0 | 1 0 0 5 | 6 4 0 5 | 6 0 0 5,4 0 3 0 | 0 1 3 2 | 0 1 1 2 | 0 0 0 0,1 1 0 0 | 1 0 0 5 | 6 4 0 5 | 6 0 0 5,19349.560125
11329/11930,3L/2I/2I/1/0/0,0/2I/0/1/3I90/3I90,6345216,18272,52,0 1 0 0 | 0 1 1 3 | 0 2 0 3 | 4 2 0 0,0 6 6 6 | 5 5 5 0 | 2 4 0 0 | 2 0 0 0,0 0 0 3 | 0 0 1 3 | 0 2 1 1 | 0 2 4 0,0 6 6 6 | 5 5 5 0 | 2 0 0 4 | 2 0 0 0,19266.839334
11329/11929,3L/2I/2I/1/0/0,0/3I90/1/0/3I90/2I,6345216,10478,53,1 0 2 0 | 1 1 2 0 | 4 3 0 0 | 0 3 0 0,0 5 5 5 | 0 2 2 2 | 0 0 6 0 | 0 3 6 0,0 3 0 0 | 1 3 0 4 | 1 1 2 0 | 0 0 2 0,0 0 6 0 | 0 3 6 0 | 0 5 5 5 | 0 2 2 2,21403.238875
11343/11930,3L/2I/2I/1/0/0,0/3I/0/1/3L90/2I,6251904,18598,54,0 2 0 0 | 3 2 0 0 | 3 1 0 0 | 0 1 1 4,0 0 5 2 | 6 5 5 2 | 6 0 4 2 | 0 0 0 0,0 2 0 3 | 0 2 1 3 | 0 0 1 1 | 0 0 0 4,6 0 0 2 | 6 5 0 2 | 5 5 4 2 | 0 0 0 0,19243.578709
11328/11929,3L/2I/2I/1/0/0,0/1/0/3I90/3I90/2I,6345216,12046,62,0 0 0 0 | 0 2 0 0 | 1 2 4 3 | 1 1 0 3,0 0 0 0 | 0 4 4 4 | 2 0 0 6 | 5 5 5 6,0 0 2 0 | 3 1 2 0 | 3 1 1 0 | 0 0 4 0,0 0 6 0 | 0 2 6 0 | 0 4 4 4 | 5 5 5 0,19008.207792
